StationCode,SampleDate,ProjectCode,EventCode,ProtocolCode,AgencyCode,SampleComments,LocationCode,GeometryShape,CollectionTime,CollectionMethodCode,SampleTypeCode,Replicate,CollectionDeviceName,CollectionDepth,UnitCollectionDepth,PositionWaterColumn,LabCollectionComments,LabBatch,AnalysisDate,MatrixName,MethodName,AnalyteName,FractionName,UnitName,LabReplicate,Result,ResQualCode,MDL,RL,QACode,ComplianceCode,DilutionFactor,ExpectedValue,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,SampleID,LabSampleID,LabResultComments,WeatherCondition,SampleStart,SampleEnd,"Above applicable WQBEL, receiving water limitation, action level, or aquatic toxicity threshold?","Applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results","Source of applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results" 
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 153/168,,pg/g dw,1,1300,,5.1,110,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 156/157,,pg/g dw,1,310,,3.3,11,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 158,,pg/g dw,1,220,,4.6,55,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 167,,pg/g dw,1,110,,2.1,5.5,NONE,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 169,,pg/g dw,1,<2.9,ND,2.9,5.5,NONE,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 170,,pg/g dw,1,420,,5.1,55,NONE,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 177,,pg/g dw,1,240,,4.2,55,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 180/193,,pg/g dw,1,800,,3.7,110,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 183,,pg/g dw,1,230,,3.6,55,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 187,,pg/g dw,1,430,,0.48,55,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 189,,pg/g dw,1,24,,0.48,5.5,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 194,,pg/g dw,1,180,,0.7,55,NONE,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 195,,pg/g dw,1,72,,0.72,55,NONE,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 201,,pg/g dw,1,40DNQ,DNQ,0.27,55,NONE,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 203,,pg/g dw,1,140,,0.3,55,NONE,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 206,,pg/g dw,1,170,,1.2,55,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,27/Oct/2021 20:32,Sediment,EPA 1668C,PCB 209,,pg/g dw,1,110,,0.34,55,FDP,COM,1,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BCE_PAC,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Grab,1,Van Veen Grab,-88,m,,,530926,,Sediment,CALCULATED,Total PCBs,,pg/g dw,1,18899,,,,NONE,COM,,,,,,,WPD-31506,8204102,,Dry,09/28/2021 10:30,09/28/2021 10:30,Yes,3.2 (µg/kg),TMDL Maximum
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,% Clay,,%,1,2.84,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,% Sand,,%,1,62.71,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,% Silt,,%,1,28.09,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 0.0),,%,1,6.55,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 0.5),,%,1,11.37,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi -0.5),,%,1,3.4,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 1.0),,%,1,12.07,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi -1.0),,%,1,0,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 1.5),,%,1,7.36,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 10.0),,%,1,0.32,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 10.5),,%,1,0.26,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 11.0),,%,1,0.2,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 11.5),,%,1,0.15,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 12.0),,%,1,0,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 2.0),,%,1,4.27,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 2.5),,%,1,3.77,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 3.0),,%,1,3.96,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 3.5),,%,1,4.75,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 4.0),,%,1,5.22,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 4.5),,%,1,0,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 5.0),,%,1,6.23,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 5.5),,%,1,5.62,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 6.0),,%,1,4.7,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 6.5),,%,1,4.74,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 7.0),,%,1,3.27,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 7.5),,%,1,2.24,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 8.0),,%,1,1.3,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 8.5),,%,1,0.81,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 9.0),,%,1,0.54,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,Grain Size (Phi 9.5),,%,1,0.41,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,KURTOSIS,,none,1,1.07034,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,MEAN,,none,1,377.063,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,MEDIAN,,none,1,158.352,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,MODE,,none,1,684.201,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,11230,13/Dec/2021 10:38,Sediment,Grain Size of Sediments,SKEWNESS,,none,1,1.27782,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,"2,4'-DDD",,ug/kg,1,<0.39,ND,0.39,1,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,"2,4'-DDE ",,ug/kg,1,<0.47,ND,0.47,1,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,"2,4'-DDT",,ug/kg,1,<0.40,ND,0.4,1,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,"4,4'-DDD",,ug/kg,1,<0.93,ND,0.93,1,FDP,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,"4,4'-DDE",,ug/kg,1,8.75,,0.41,1,FDP,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,"4,4'-DDT",,ug/kg,1,3.11,,0.34,1,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,A-Chlordane,,ug/kg,1,4.04,,0.37,1,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,Cis-NONACHLOR,,ug/kg,1,<0.51,ND,0.51,1,FDP,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,Dieldrin,,ug/kg,1,<0.51,ND,0.51,1,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,G-Chlordane,,ug/kg,1,5.31,,0.48,1,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,Oxy-CHLORDANE,,ug/kg,1,<0.55,ND,0.55,1,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,CALCULATED,Total DDTs,,ug/kg,1,11.86,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,,Sediment,CALCULATED,Total-CHLORDANE,,ug/kg,1,12.72,,,,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,1489,26/Oct/2021 17:02,Sediment,EPA 8081A,Trans-NONACHLOR,,ug/kg,1,3.37,,0.36,1,NONE,COM,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,2557,09/Oct/2021 18:12,Sediment,EPA 8270C,1-Methylnapthalene,,ug/kg,1,<99,ND,99,500,NONE,COM,5,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,2557,,Sediment,,1-Methylphenanthrene,,none,,Not Analyzed,NA,,,NONE,QUAL,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
BC-RW-FDUP,28/Sep/2021,BC CIMP (RW),WQ,,,,Not Applicable,,10:30:00,Sediment Grab,Field Duplicate,2,Van Veen Grab,-88,m,,,2557,,Sediment,,"2,6-Dimethylnaphthalene",,none,,Not Analyzed,NA,,,NONE,QUAL,,,,,,,WPD-31507,8204103,,Dry,09/28/2021 10:30,09/28/2021 10:30,,,
